Category,Country,FiscalYear,NumCompanies,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
EnergyAndUtilities,Japan,FY2018,52,19.248807692307693,14.079909161691324,14.4065,7.4239999999999995,30.109750000000002,12.055442307692307,14.339726949194006,13.1435,5.64025,15.6045,1.2830961538461543,11.339549882973607,2.9625000000000004,1.4545,4.3854999999999995,1.6858846153846156,4.908200428693275,2.082,1.4529999999999998,3.19075,2.014923076923077,8.076635090103936,2.8715,1.7770000000000001,4.6145,1.3957307692307688,35.30234076686449,6.604,4.11725,10.931000000000001,10.384826923076922,18.103793636355245,9.52,5.929,14.31025,971471.0815153167,1910045.0063741393,281614.8275687585,78520.22418860934,933648.8635248818,-61750.236730991244,112370.48418732213,-5858.60667357313,-86103.0124872248,-837.358694907731,8020591.597756077,15006300.67290392,660020.7459175,188850.8143845,9339362.995911,12979058.936520789,23217242.001081016,1480933.5182770002,525566.14701575,16425503.3437865,5815590.458123999,11074267.506066019,444846.4419895,85654.75753375,6582039.7637615,3923227.9872977687,6918134.826123461,714285.762765,173878.35671274998,3591271.767483,-655956.1564551337,1125683.4378968459,-75450.41809926316,-760251.2575320783,-17976.185102409603
EnergyAndUtilities,Japan,FY2025,55,19.083381818181817,12.916045518502676,16.504,10.338000000000001,25.9165,10.760745454545457,15.30977883958566,10.299,4.7595,16.284,-0.3987818181818187,38.69158727855727,3.825,1.831,6.585,2.264490909090909,6.015717531064247,2.42,1.308,3.5705,1.8130909090909093,16.434627189147946,3.262,1.5350000000000001,5.154,-5.540199999999998,103.43194548764902,7.332,4.0835,13.372,4.553672727272727,14.206258648989309,1.629,-2.2415000000000003,7.706,900349.4352460711,1674770.442182764,262596.100496327,39873.7690894549,877892.515695226,-59230.30832571309,116599.12204703908,-3676.21183570872,-60293.1564376191,-638.5267994865706,6101135.477288273,11356768.58448609,536033.90922,105777.71424,7555447.032918,11442563.936725201,20059167.824555438,1305065.938866,283492.955415,13410647.528205,4804132.194154691,8972578.333501006,313439.935182,49308.534915,6184073.025015,4012657.1012584725,7216019.848574822,632260.533656,150671.17193399998,3357808.02795,-569764.4892389098,1043130.9017887791,-55793.0792708721,-568476.9254124099,-9541.73911286182
EnergyAndUtilities,Kazakhstan,FY2024,6,44.25300000000001,18.248588995682198,42.6625,31.85125,53.45575,35.18833333333334,9.900744932691792,33.700500000000005,32.4125,39.43375,19.9175,12.922582207773592,14.9825,13.328,18.107,6.6773333333333325,4.600315919103334,5.904,3.508,7.631,8.119833333333332,5.64371929424402,7.3275,4.14925,9.077,47.368500000000004,73.07872728719806,9.347,8.3535,36.37525,23.067333333333334,37.878390927047334,16.9035,1.892,26.758,1390095.2409204582,2056555.6903171644,210155.88587977848,150442.47077316424,1613592.2635059492,-115958.42179339915,223189.61009368644,-21366.74980605155,-25966.827113504776,-13495.519482243926,3820587.853068005,5348107.674109046,1941855.3684442248,641868.6436867994,2954672.1982063823,8097612.790334612,12740033.636281313,2360941.8020268753,874718.3228905135,6121559.193152765,1451756.10166025,2840552.7554916604,244052.453623745,127460.963789243,302460.470519018,5346308.924868684,7995875.733711391,1680155.66376601,570449.4794115876,4758575.152120147,-333571.27169891837,482289.5619365813,-116707.48885849048,-312258.30870913,-38746.40197372505
EnergyAndUtilities,Kazakhstan,FY2023,5,44.7318,18.763512052918024,31.359,30.145,57.063,30.110599999999998,21.50814038079536,42.895,18.15,45.907,174.4496,308.18452297128744,23.382,17.211,29.219,7.075799999999999,7.289114881794633,3.567,2.857,15.232,8.861,9.165233548579108,4.275,3.384,19.683,-4.951200000000002,51.68940457153671,9.146,6.481,31.329,15.050999999999998,22.354118841949465,16.055,-4.597,35.426,1576785.1932573682,2135602.845009371,270856.699012253,166803.042244256,1796605.42653275,-135944.08488706793,242186.63400340962,-15198.5689644063,-33124.5648416852,-8236.40663706975,4122411.520977863,6185472.000562599,1919085.16373326,302251.994649564,1989301.241106,9174980.782886637,14235401.160467656,2209470.89362874,552965.020059846,5732826.881928,1843472.6137004406,3339431.146811507,190507.410318,133729.245789,360682.860642726,5831555.6915483605,8691860.002783595,1512376.86448756,287294.111583312,4429301.149578,-375968.6278672469,568178.1547344254,-120058.234823789,-237416.122143576,-21128.3757385061
EnergyAndUtilities,Kazakhstan,FY2022,6,42.18233333333333,22.08228093341406,33.628,28.3265,50.904,32.232,20.179691234836408,38.3775,20.8335,48.783,-31.11733333333333,111.15843213429899,13.5855,8.8875,20.61825,7.132000000000001,9.221682926667993,3.205,1.4507500000000002,10.981,9.044166666666666,11.85977992230697,3.7865,1.8465,13.1995,20.77883333333333,19.972637093589373,14.151,6.17075,25.72975,20.9315,14.535572167960915,18.837,9.62675,30.178,1262949.3715104,2061043.1006799,240094.51988381252,108075.867216461,997491.3677378298,-107315.52126522806,216435.2268820905,-10835.33834308236,-22660.0707702982,-6185.846588001208,3671892.9181684298,5486490.418548277,1901179.4219909902,692391.977822375,2067999.498476285,7682461.909722775,12765076.15047467,2401961.262345425,878435.6936963925,4271485.83067648,1682402.4035946464,3344747.7189958324,231382.663094544,92552.35680166207,328345.975182264,4754929.929891613,7514651.144996582,1692828.402165265,502839.2181957045,3243988.6131146,-235192.7165051518,338524.59068103565,-123543.4985804745,-154619.4356827535,-44274.12482027418
EnergyAndUtilities,Kazakhstan,FY2021,6,46.06816666666666,16.576799926570736,41.9805,34.66825,46.733000000000004,35.59816666666667,14.988971105634823,43.653000000000006,26.4035,45.2515,18.210833333333333,8.131623380700532,20.286,18.31075,21.029,5.9206666666666665,6.124363087066461,3.584,3.1395,6.655749999999999,7.444,7.928817208974698,4.5305,3.747,7.9315,19.647833333333335,26.962886167326786,8.6495,6.5595,13.97575,26.0885,41.2589461925128,10.8645,1.96725,63.049499999999995,1071233.160356189,1793834.2320914972,236239.0615176895,170156.4094978745,625392.0926256938,-99433.60234884774,198795.46752422076,-11810.9331952296,-21208.57972659025,-6425.337537056757,3769053.8692973778,5593747.100913246,1942182.415374075,716433.5523406477,2192070.14351382,7695464.134909618,12949763.41197802,2387412.21356965,887369.3393172157,3994233.9617255973,1610189.2067232728,3211550.8349777553,205478.095735472,100935.6435482606,346954.8382553645,5003349.375471533,8151244.084204589,1695080.074881655,508625.10052698327,3074806.0168037126,-242286.27849672418,371528.1060870576,-101717.29089392244,-149957.50106727824,-39740.049824673726
EnergyAndUtilities,Kazakhstan,FY2020,4,51.057249999999996,16.421621880542126,48.891999999999996,43.6785,56.27075,40.982,16.048027557927487,45.8505,36.044,50.7885,16.40775,14.631379555171822,18.695500000000003,4.90275,30.2005,5.3945,2.9050780970569448,6.4239999999999995,4.284,7.5344999999999995,6.565250000000001,3.553811360708387,7.973000000000001,5.175000000000001,9.36325,3.6374999999999993,10.827849867355939,4.395,-3.644,11.676499999999999,-25.26575,24.96654324666312,-35.4375,-40.9855,-19.71775,931260.9127979277,1016277.935602541,457352.3903314665,196240.07179028174,1192373.2313391124,-145830.94014359795,222041.64984873962,-21314.974660171647,-150995.58089532645,-16150.333908443148,3716517.782050565,4149251.279300279,1841413.56419875,1252873.140674815,4305058.205574499,10293072.864342444,14194759.460276792,2968575.42369444,1558965.676882884,11702682.611154001,2689661.694041355,4122257.629423209,348395.443729709,293124.2349151635,2744932.9028558997,6230997.677021315,8314154.179089145,2186530.48411999,907317.5476738045,7510210.6134675,-285131.0286235719,390296.4361325271,-79248.51081708344,-303679.5768201239,-60699.962620531456
EnergyAndUtilities,Kazakhstan,FY2019,5,51.2802,22.738072560355683,44.029,33.049,62.029,35.439800000000005,11.581665603875807,33.403,32.904,43.332,-0.5955999999999989,50.12489183868629,17.454,15.484,25.857,6.831799999999999,5.782799301376453,4.425,3.326,5.62,8.5684,7.888714308428211,5.281,3.996,6.697,143.9614,244.22686638091233,18.696,15.104,45.711,55.570800000000006,77.54896913666873,15.033,8.244,49.696,1404520.7453615505,2267094.3569915937,330486.653114411,187133.22627547,577847.946882602,-150690.1548968304,263398.80138035136,-21584.7346071263,-29902.1751536794,-19310.1130375478,3368009.768662757,4507743.455569775,1702162.75113402,422270.209746718,2467093.810842,8743359.274340117,14102656.951518573,1977553.20836496,539976.368108422,4373501.700934,2275026.1941314572,3938557.912435366,393806.088029084,358996.626600116,422223.601954,5192357.059075364,8195478.031257076,1258752.69022155,62432.6548428,3245000.625292,-280533.78983335354,441947.5972001406,-64127.4560835106,-130088.494935632,-43023.412640728
EnergyAndUtilities,Kazakhstan,FY2018,4,46.66825,22.331858648296606,35.94,32.76075,49.847500000000004,33.28825,13.977774704419154,35.2085,22.85625,45.640499999999996,34.36825,35.79985469506126,16.3675,9.73725,40.9985,7.2905,6.127033641983696,4.283,3.60725,7.9662500000000005,9.958,9.418433096858521,5.109,4.365,10.702,1.3140000000000018,41.382276671299756,9.6835,-8.999499999999998,19.997,46.59625,19.615284007311743,51.698,38.18675,60.1075,1749355.5170559667,2486254.183627814,374610.975683955,289219.05099871854,1834747.441741203,-288764.26373557746,463861.42531498824,-28074.55168728205,-296343.1797884336,-20495.63563442586,4084345.324107461,4714419.22705586,1872470.76621694,1407066.293576901,4549749.7967475,10708679.240383815,14937442.240191273,2914087.977523135,1603177.150546449,12019590.0673605,3046544.4764485713,4499770.642359579,472260.366698328,417327.518005899,3101477.325141,5630234.92966336,7552473.796683751,1975511.75980307,915177.2181999299,6690569.471266501,-398148.9689517554,493587.2222430566,-130232.0534113228,-436253.2710707485,-92127.75129232967
EnergyAndUtilities,Kazakhstan,FY2025,7,43.123,17.17535659850224,35.95,32.0715,53.438,23.548000000000002,21.70056007835479,33.122,9.333499999999999,37.715500000000006,-13.592999999999998,67.09494948844616,13.327,-9.228499999999999,15.9645,3.2609999999999997,6.755118947879453,3.082,-0.133,5.904,3.2234285714285713,9.694668252736257,3.652,-0.08450000000000002,7.3275,-5.789285714285713,75.61899389271811,8.889,6.220000000000001,27.5185,-1.950142857142858,23.918944156275387,0.053,-14.666,16.9035,1192309.945568607,1964671.1139685994,204111.59321147,69232.3816468645,1147794.9018533286,-100700.00624775802,209986.40415856813,-19812.8065799188,-24951.44908639795,-10269.878558176151,3278497.2527654977,5126343.266290556,1790698.55534892,142820.66989971302,2667452.192650765,6946887.272838471,12127099.9889944,2091203.27389669,256157.669610894,4957932.90548753,1256136.2033576537,2673136.1479504383,202267.79761349,92248.676257247,296919.350224012,4572605.658318243,7641481.5510232635,1467608.02928543,135512.8420328412,3803284.534162295,-286049.6661352397,461436.9039404922,-94039.927772855,-254630.55578746198,-10637.759873654484
EnergyAndUtilities,Lithuania,FY2024,5,43.685199999999995,16.537924348599493,38.892,34.495,46.261,25.9748,7.941151790515026,22.8,21.43,33.298,12.2934,2.466948609112075,11.972,11.145,13.044,2.9372,0.6232156609072016,2.872,2.566,3.016,4.4879999999999995,1.9677476464221728,3.443,3.018,5.416,10.683,5.1104636188901695,9.714,7.64,11.753,-0.8854,8.060525307943646,-0.285,-9.237,2.465,221132.34035167206,320671.2913612493,59477.4010764856,46872.6536376997,101711.040293319,-12676.150179405608,19033.998544227125,-2536.96101141129,-7910.55817289526,-1989.53999999376,1134367.9473393322,1561042.4199015305,461589.191568838,290956.62085717,466273.941544388,1577364.1168505119,2175170.124952461,554067.709041988,338747.282430952,849280.46407584,493477.7928830724,718490.3612926245,92423.646368464,70321.979522488,358233.771721516,649986.541248564,937783.3629573159,181828.346675336,168887.048400336,267310.28064909,-215974.24964369455,318426.03650179936,-24192.5467535946,-196255.841891717,-15710.7666557419
EnergyAndUtilities,Lithuania,FY2023,5,38.2992,13.57937577946792,32.083,28.937,37.051,22.939,4.457199614107495,20.436,19.831,25.092,12.878200000000001,3.2500925771429965,13.191,12.561,15.835,2.9722,1.3960798544495943,2.296,1.923,4.211,5.5283999999999995,4.578403372355913,3.185,2.97,5.749,12.155600000000002,6.535032657913806,9.048,7.009,14.591,-13.0522,16.60705955188937,-12.443,-16.216,-2.043,205183.8862283899,293879.7278684586,57525.4533035125,33468.8237367938,114798.919793096,-9501.957713234577,14099.318328728516,-1922.88650286036,-6256.41080936286,-1457.84645998637,1047284.8454849797,1366185.0755895667,442701.447858432,317732.950052058,501369.514602954,1552516.6348739746,2129743.7152101477,612427.323787518,368507.792525754,748775.284395762,486771.0841884947,672723.5022038773,105334.364950656,65354.261061036,413910.68849949,650042.2237428551,927281.1375901181,207279.761183436,169390.958276928,263828.893475196,-225559.12903710135,344262.5651363789,-40699.6556592485,-148330.469861254,-27531.452026612
EnergyAndUtilities,Lithuania,FY2022,5,26.166000000000004,19.063938648663346,27.636,16.814,33.156,15.282200000000003,13.928083779185132,16.334,12.296,26.07,1.9681999999999995,10.208011469429294,6.568,-7.587,6.688,1.0237999999999998,3.7532712878234635,1.974,1.33,2.527,0.20940000000000047,7.508931471254749,2.797,1.385,4.081,0.013000000000000256,14.12933405366297,6.304,-4.16,8.658,66.0958,36.76892136247677,56.58,43.684,70.935,175441.78584795576,301579.57374145504,27181.5995399236,25967.9565543807,57387.8249578798,-7217.172427743142,12018.495088584501,-997.673530650271,-2954.04073911654,-635.266250245104,887551.1378606496,1089556.3030642432,392551.03116986,304001.282351124,506909.26560489,1563817.4622899839,2043015.9280944597,613372.875697398,586038.259911736,767922.41074827,489256.171670982,669262.8593355482,111655.445080456,51288.874620546,437520.572673128,579584.268250102,846636.5809634727,178454.63282988,148658.7580946,196434.754657224,-116539.01417721945,175041.56452252934,-21335.6751243182,-78125.1066657151,-15241.1224582022
EnergyAndUtilities,Lithuania,FY2021,5,35.181200000000004,21.359919694605594,24.85,24.347,28.05,22.838,13.463576567910922,17.364,15.859,20.239,-10.7052,47.828770970619765,7.48,0.002,8.523,1.8538000000000001,2.029770174182289,3.103,0.148,3.107,2.45,2.7211793031698592,3.983,0.154,4.719,-0.734800000000001,17.934876653046715,8.732,0.001,9.106,22.659,25.322144261495705,29.635,21.386,30.457,144969.2457502414,205206.2179397281,62660.1026063425,17311.1588377301,77050.9791831847,-6408.53517454149,10789.596692499137,-889.450085130709,-2697.91973960525,-409.241661509608,892053.2244790368,1082437.0071848093,389582.62268192,295499.829516906,556058.228337644,1337462.5274950855,1758932.9300443255,557062.43623065,432405.322572348,650609.576034842,461608.5524248568,588315.7474224381,123706.35737455,79916.979444422,462900.034285896,566338.2237922985,773710.0308033489,202479.24492728,164577.504893066,251914.022609256,-88708.92575111329,103167.97681706751,-57303.2948462933,-67958.954177334,-17347.8249981544
EnergyAndUtilities,Lithuania,FY2020,5,46.2068,17.48743819317169,39.129,36.899,40.862,31.999599999999997,9.83556533403139,26.915,24.231,39.677,21.108399999999996,15.114514714009179,14.054,12.889,34.751,2.7738,1.6778554645737516,3.263,1.897,3.784,3.4316000000000004,2.2402766436313173,3.835,1.966,4.841,10.7018,5.360399477650896,12.467,10.79,12.864,-5.220400000000001,15.72220749894874,-5.993,-21.953,12.475,144717.73257509334,200080.65390013737,48248.226412316,33752.9775883773,78540.3848446982,-5537.539011133327,8822.162483218468,-1100.70262830066,-2744.90572451741,-409.908966348482,957563.547233038,1137871.2517413828,411625.68800136,298420.79505481,683667.27816782,1337310.0915090903,1740338.4575903034,506853.82254127,386998.16506989,797179.20475346,475943.975451878,582052.0344972681,149179.20486686,103680.73392681,497476.45251233,609702.507538562,806265.7774596862,264618.96019834,189394.4953797,266711.92655883,-106795.7866916419,122718.23588178813,-59118.2357706378,-98555.13211802,-24204.0397455574
EnergyAndUtilities,Lithuania,FY2019,5,35.4052,19.110343747824107,29.254,21.566,32.418,23.2592,11.289854443702984,17.815,16.568,26.679,7.755799999999999,7.708000892579087,5.244,2.072,7.245,1.5881999999999998,1.2355088668237069,1.486,0.425,1.906,1.8837999999999997,1.447967320073212,1.949,0.565,1.988,4.107,2.925542479609551,3.916,1.515,4.449,-0.4855999999999999,6.13242717364014,1.937,-2.927,4.365,97619.25358111647,128539.5347623349,44255.2408974007,24731.1662683999,45220.304968173,-4375.47958398193,6416.882179585605,-1250.55286201008,-2577.23606835023,-538.510229746509,820653.5739851074,956288.3668552531,366070.02569973,228215.688405678,649417.573588176,1043208.8426865212,1287157.529036397,422172.595540188,287666.92842804,744357.535404282,392749.85960477684,453536.2462841851,111288.295331514,82839.187495908,510458.98312422,440203.11960608995,538369.2346971482,213947.929460394,153361.01442996,219471.439726926,-119789.5294139195,180000.88442913588,-25660.4042947817,-46973.542015539,-24665.1119990547
EnergyAndUtilities,Lithuania,FY2018,5,35.9084,18.875409956872463,34.652,20.384,35.745,24.4416,11.002812560431993,21.004,16.223,26.353,-8.9234,18.895193733857298,-2.191,-20.845,6.445,1.8456,0.7443613638549491,1.84,1.186,2.475,2.1724,0.809348528138527,2.398,1.541,2.682,-4.6848,9.674595999833793,-1.661,-14.25,4.464,-1.0874000000000001,11.269310140376826,-5.266,-6.091,2.694,83705.13055171841,84018.2570611504,45615.9457535938,25409.6382963373,79708.0371431952,-3506.0482512625945,5611.527891568278,-638.901948239378,-1538.79711378172,-413.337674461705,669843.5996567532,864987.3277419335,229025.646873777,228086.787244837,354638.195521347,894720.860911537,1189184.577894445,335615.983478409,281320.128205735,419346.233069119,267096.63381744747,363111.5707526156,91738.035255108,87190.290808584,139441.264011396,438343.48518533556,528482.6897744738,223294.023334175,150265.628562614,223826.42544083,-113748.16608229288,189046.39876839935,-24264.1024556863,-27158.6471417024,-21009.3635104964
EnergyAndUtilities,Lithuania,FY2025,5,43.685199999999995,16.537924348599493,38.892,34.495,46.261,25.9748,7.941151790515026,22.8,21.43,33.298,12.2934,2.466948609112075,11.972,11.145,13.044,2.9372,0.6232156609072016,2.872,2.566,3.016,4.4879999999999995,1.9677476464221728,3.443,3.018,5.416,10.683,5.1104636188901695,9.714,7.64,11.753,-0.8854,8.060525307943646,-0.285,-9.237,2.465,221132.34035167206,320671.2913612493,59477.4010764856,46872.6536376997,101711.040293319,-12676.150179405608,19033.998544227125,-2536.96101141129,-7910.55817289526,-1989.53999999376,1134367.9473393322,1561042.4199015305,461589.191568838,290956.62085717,466273.941544388,1577364.1168505119,2175170.124952461,554067.709041988,338747.282430952,849280.46407584,493477.7928830724,718490.3612926245,92423.646368464,70321.979522488,358233.771721516,649986.541248564,937783.3629573159,181828.346675336,168887.048400336,267310.28064909,-215974.24964369455,318426.03650179936,-24192.5467535946,-196255.841891717,-15710.7666557419
EnergyAndUtilities,Luxembourg,FY2024,5,24.966,22.803318547965777,31.955,10.629,36.035,21.11,22.621700263242815,24.28,11.913,36.784,-7.251400000000001,42.564489789494715,2.946,-7.45,16.26,-1.049,14.23703821726977,3.403,0.135,7.526,5.848000000000001,4.384981778753476,4.823,2.868,8.894,11.6202,10.221642165523111,12.273,5.007,15.404,43.1722,91.23605093689665,2.12,-9.414,14.452,1091674.6,1732921.9153756006,275319.0,788.0,726700.0,-50152.8,35759.916528985355,-61212.0,-67677.0,-20036.0,2745512.2,2304516.034891439,2294337.0,801767.0,4361100.0,6363259.0,7520240.1103779655,2630040.0,1054568.0,7680400.0,538343.0,392837.51055926416,582324.0,289628.0,642334.0,4733345.4,6213610.508044502,1837827.0,733291.0,4295000.0,-248159.6,228596.07381545295,-130564.0,-348700.0,-115612.0
EnergyAndUtilities,Luxembourg,FY2023,3,35.681999999999995,20.75846474734263,43.528,25.394,49.893,29.553,16.011316435571437,31.994,20.4155,39.911,20.758333333333333,14.986439566784664,26.351,13.304499999999999,31.008499999999998,9.535,5.76068120971817,13.363,7.378,13.606,10.734666666666667,6.295538384884612,13.85,7.902,15.125,20.259666666666664,14.696322109819027,25.481,12.854000000000001,30.276,18.365,5.911471108503082,16.315,14.343,21.362000000000002,2402989.6666666665,2877763.92971584,433700.0,368452.0,3452882.5,-99637.0,74381.57195166018,-71200.0,-136381.0,-48674.5,3831325.3333333335,2259530.5950605953,4489400.0,2641829.5,5349858.5,10059700.666666666,8314527.475971854,8095500.0,4548603.5,14588697.5,787820.3333333334,395354.9211112578,717870.0,530130.5,1010535.0,7335114.333333333,7023533.826248927,4357100.0,2487453.0,10693768.5,-397895.0,252052.22678246666,-570997.0,-576098.5,-306242.5
EnergyAndUtilities,Luxembourg,FY2022,3,32.749,18.768709758531617,41.399,24.0455,45.7775,26.527666666666665,13.334320538453476,29.987,19.365499999999997,35.4195,16.979666666666667,11.521538564310276,21.707,11.409500000000001,24.9135,7.684333333333334,4.850850120225205,10.608,5.728000000000001,11.1025,8.543999999999999,5.326328253747291,10.942,6.0515,12.2355,17.860666666666667,13.299901987942953,19.5,10.157,26.384,59.163666666666664,40.47876125684788,80.373,41.442,87.49000000000001,1817926.3333333333,2158215.517998196,343700.0,292128.0,2606611.5,-42392.333333333336,23608.787860079185,-27137.0,-51438.5,-25718.5,3547100.6666666665,2030957.014022262,4164000.0,2486649.0,4916002.0,8516443.666666666,6825354.508038896,6944200.0,3999542.5,12247223.0,666525.0,126358.3783556384,613000.0,579318.0,726969.5,6321183.666666667,5690077.430907382,4450700.0,2464557.0,9242568.5,-221277.66666666666,147889.00940532697,-231000.0,-314173.5,-133243.0
EnergyAndUtilities,Luxembourg,FY2021,4,16.92375,14.39617998593724,17.996,4.4145,30.50525,-21.966,61.88328363540513,10.8355,-25.867000000000004,14.7365,1404.8907500000003,2431.990324572692,8.753,-3.3034999999999997,1416.9472500000002,0.45175000000000004,1.9195962303307432,0.3965,-0.46824999999999994,1.3165,-1.12325,4.818797172272351,0.5185000000000001,-2.208,1.60325,-63.86125,110.31354159479923,-4.921,-71.64325,2.8609999999999998,-6.958249999999997,47.214261205566906,2.3104999999999993,-35.80975,31.162,583692.75,796995.2696745994,192142.0,59686.75,716148.0,-18178.25,10525.798482181768,-21888.5,-24828.5,-15238.25,2764269.25,2434076.6166305626,2554417.0,619751.5,4698934.75,5606743.75,5771462.131465144,3979508.0,706869.0,8879382.75,419547.75,251225.65638323547,511127.5,337057.75,593617.5,4232493.0,4877175.424625303,2410341.0,250183.5,6392650.5,-104550.25,104731.12629819036,-86766.5,-186023.25,-5293.5
EnergyAndUtilities,Luxembourg,FY2020,4,12.40475,23.745024903914082,12.446,-2.4235,27.27425,11.153750000000002,11.249237138024073,9.040500000000002,4.668,15.526250000000001,200.64175000000003,370.0468475695848,-3.5465,-17.12675,214.222,0.12375000000000005,1.9717647393895652,-0.5915,-1.15975,0.6920000000000001,-2.74125,6.213615387799602,-0.734,-4.1842500000000005,0.709,-19.544749999999997,22.40029733480116,-14.2095,-30.829,-2.92525,-29.124250000000004,25.977635288599693,-19.9835,-39.91125,-9.1965,341042.25,444126.99082828494,130164.0,88990.5,382215.75,-22493.75,12559.1223892237,-25807.0,-29328.0,-18972.75,2890532.5,2569525.943462967,2548832.5,683656.5,4755708.5,5292523.0,5404298.780810375,3664845.0,805495.75,8151872.25,512622.25,295820.7355903022,551724.5,364360.0,699986.75,4006572.0,4611197.98160169,2310417.0,264045.75,6052943.25,-90938.25,85996.7736004526,-84659.5,-166563.25,-9034.5
EnergyAndUtilities,Luxembourg,FY2019,5,35.4676,30.638519374147307,31.594,11.366,33.45,-11.4706,57.3932410536293,17.36,14.235,18.539,11.039399999999997,64.19361700231573,-2.286,-7.786,10.182,0.8221999999999998,2.0140129493128884,1.246,-0.508,1.876,-0.4958,4.258532958660764,1.545,-2.229,1.981,2.6504,7.248783445516911,3.005,-1.487,6.078,-3.7336,7.756573279483667,-4.76,-10.241,-2.572,568464.9927729971,881097.8019294436,118257.0,2967.96386498544,415600.0,-24283.67727653309,16663.105596432164,-25300.0,-41860.0,-6735.0,2414712.8957687276,2619577.36711483,958312.0,33006.0,4750100.0,4684772.979006292,5728457.065128017,1132049.0,138584.895031458,7224200.0,484762.6,397367.8136546039,578800.0,73924.0,718770.0,3592856.1967149056,4751303.896303446,352465.0,135885.983574528,5363000.0,-131293.09329921805,140171.52011544633,-65231.0,-239900.0,-753.466496090229
EnergyAndUtilities,Luxembourg,FY2018,5,30.514599999999994,29.16349429406565,12.941,11.982,33.003,-7.401400000000001,38.15891626658179,5.408,3.727,16.145,-10.561999999999998,34.83010377819739,4.48,-13.808,11.439,0.4184000000000001,2.381179422051182,-1.366,-1.436,1.971,-0.7259999999999999,4.4907272907625995,-1.44,-1.467,2.473,2.6964000000000006,10.692846236620072,2.821,0.448,7.451,-3.6062,30.815100138730685,2.065,-17.095,2.213,618511.1293289585,975195.9983084397,33548.0,2627.64664479227,527200.0,-17800.46747015467,11765.069826573403,-13900.0,-25160.0,-7177.0,2317558.8605905916,2514840.1323252954,911281.0,33774.0,4568900.0,4616744.37503725,5566391.96682956,1039737.0,138134.875186249,7568900.0,306303.0,255838.78665753556,260000.0,72560.0,550674.0,3601585.044925101,4670015.106898897,337343.0,135357.224625507,5721800.0,-138354.45370903058,136620.36790425907,-101485.0,-237900.0,-2899.26854515282
EnergyAndUtilities,Luxembourg,FY2025,5,21.0704,22.939952864816437,12.477,10.629,36.035,18.244999999999997,27.58688878434826,24.28,11.913,36.784,32.035399999999996,41.82615122432376,16.26,2.946,38.605,-10.661999999999997,33.13158627654281,3.403,0.135,7.526,7.3566,4.397761366877471,8.894,4.823,10.411,-2.2419999999999995,27.716795254863072,5.007,-2.483,12.273,8.764,24.149051948264965,2.12,-9.414,14.452,1091610.8,1732962.0821590298,275319.0,469.0,726700.0,-50033.2,35925.93141116873,-61212.0,-67677.0,-20036.0,2745530.2,2304494.5907023866,2294337.0,801767.0,4361100.0,6363176.2,7520310.160387281,2630040.0,1054568.0,7680400.0,538482.6,392646.4440005028,582324.0,289628.0,642334.0,4735480.0,6211981.14204549,1837827.0,733291.0,4295000.0,-248157.4,228598.4619507314,-130564.0,-348700.0,-115612.0
EnergyAndUtilities,Malaysia,FY2024,51,24.536039215686273,18.56403585680064,23.556,8.422,35.8265,24.402686274509808,31.088556659898085,21.376,5.095000000000001,40.4155,9.304784313725492,25.995997737444974,8.171,2.4895,16.701500000000003,4.793627450980393,6.995983040598689,4.252,1.6684999999999999,7.5285,5.475588235294118,11.308525300741413,5.069,2.447,9.4555,12.803431372549017,20.69660122827304,12.173,4.868,19.469,13.47478431372549,24.093845888495622,11.421,0.6014999999999999,21.226,234705.60533827642,736840.806887545,28715.8548802054,7914.20449102374,109643.93559069285,-52229.91945649627,156061.8134295035,-2978.95448618351,-12859.1880051271,-633.8178383805614,1270721.004355222,5018281.773294524,145209.312340752,16977.8598489329,407569.16275749204,2250807.540924796,7021887.762756357,214666.427806314,71704.0657331205,846783.260947866,960500.8505202149,3141144.709597207,52650.235875245,13165.94906281725,248706.7516016275,752242.8706271434,2145995.987493582,121666.181923618,36491.545764587005,409450.1593330235,-102505.66948766769,363381.82991496706,-11705.0056894287,-42491.40516403105,-1465.306403059405
