Category,Country,FiscalYear,NumCompanies,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Consumer,Croatia,FY2018,23,38.326956521739135,16.958551116019066,37.557,28.258499999999998,49.0805,19.32578260869565,15.496685895227719,11.051,7.562,34.6135,11.057956521739133,13.287021073141627,11.179,3.6625,15.518,2.708,2.8677463201130156,3.332,1.7915,4.256,3.148173913043479,3.6815789222911683,3.924,2.336,5.0969999999999995,12.889826086956521,28.425920936711776,7.971,5.965,13.34,4.714782608695652,11.174877748408322,6.259,2.9290000000000003,10.243,58575.83150206434,83802.42569404251,25649.3996575642,12433.06560054385,64523.06024826385,-2022.1343568071284,2545.7641029364872,-600.795888230878,-2576.8635513495547,-391.74630039117903,147039.97490196803,187627.90526834285,66831.06956412,35961.60895906685,141670.220200815,238112.5664342479,256157.64436632826,107874.0398595,88830.1415843463,334338.13803639,69815.68115985401,88744.25798639987,28001.20515273,12788.38769605265,88710.27037212,133880.16766184967,142977.692088124,67849.78122321,28169.857325625002,187924.25678751,-20997.734752041568,28832.55309725645,-12928.4143283005,-23375.1627579176,-2275.969560602495
Consumer,Cyprus,FY2018,20,28.667849999999998,9.533354662840358,27.575499999999998,24.55725,36.135,10.884549999999999,19.06220797933702,14.887,1.11425,22.777,-0.3686000000000001,23.325913297017976,7.1594999999999995,-7.31175,14.703,1.59435,4.973368127084502,1.8635,0.22125000000000006,3.755,1.8175999999999999,5.964433689798218,2.201,0.2345,4.26225,-60.00224999999999,160.9933125641792,2.3155,-25.592750000000002,6.854,2.23205,16.76715171838974,1.6745,-2.29175,5.56725,45258.534534358434,84587.97348365892,13530.09918719955,6424.303167250622,35127.20702293192,-6812.762879517861,12527.238541477687,-1215.212762917411,-7051.631070122678,-168.2225286819927,158597.59259014958,239308.43718685865,38572.043733177255,17767.63223999775,162505.55557075152,340649.74628437345,695636.5028814108,108488.3237809895,44179.437252182826,293395.380666145,147981.2099259988,303203.1250665613,18962.137048668897,4038.08392447854,127013.01092129925,142050.19636375556,321461.7456491659,37470.684676729245,12533.48980865725,88195.26218471208,-17618.6773664882,45050.814853922646,-3456.3668342394803,-8999.253687166958,-1110.3767475789075
Consumer,Czechia,FY2018,2,51.6245,5.206500000000002,51.6245,49.02125,54.22775,28.337,10.443000000000001,28.337,23.115499999999997,33.5585,12.506,14.727,12.506,5.1425,19.869500000000002,12.092500000000001,6.8875,12.092500000000001,8.64875,15.53625,19.687,12.222999999999999,19.687,13.5755,25.7985,30.329,10.658000000000001,30.329,25.0,35.658,1.939,13.487,1.939,-4.8045,8.682500000000001,250127.58768544,118455.469907199,250127.58768544,190899.8527318405,309355.3226390395,-2304.0470965532595,1475.0460923464007,-2304.0470965532595,-3041.57014272646,-1566.5240503800592,158770.448648592,27074.707143408,158770.448648592,145233.095076888,172307.802220296,500963.92609943997,208958.34007656,500963.92609943997,396484.75606116,605443.09613772,67850.744952528,67850.744952528,67850.744952528,33925.372476264,101776.117428792,250765.180033008,185127.80327899198,250765.180033008,158201.278393512,343329.08167250396,-26407.2743216734,8180.489798290599,-26407.2743216734,-30497.5192208187,-22317.0294225281
Consumer,Denmark,FY2018,16,43.5878125,21.16159133081309,46.3205,27.21975,59.37975,14.893500000000001,11.82062499933908,16.5435,8.00875,21.5315,2.5505,13.046574368392648,5.8,1.8542500000000002,9.1495,4.303749999999999,7.374888172880996,4.381,2.636,6.129,5.556625,11.424005059933009,5.674,3.8507499999999997,8.77875,10.997375,23.80671266910606,8.786999999999999,4.2802500000000006,14.059000000000001,7.5888124999999995,9.672517053608319,8.247,1.241,11.60825,632972.0584024233,1281239.2220239863,111097.14943098949,40622.87319627297,481079.3560556392,-9215.311526544072,21190.92570415281,-2588.10655763245,-7630.347044135007,-889.9457307911248,391839.44157957134,922476.2252529495,108329.2069108485,12228.7510118115,255424.63464351674,1878357.338640105,4274449.365206176,424883.262336907,126792.375268002,1441296.10536894,430258.56795248506,878052.7513789294,122958.3087879945,28647.353162389998,408030.871907112,812159.3206724288,1741972.5126849199,204440.4658999,61222.16956002375,580668.697368399,-62996.55251313611,152208.1928349321,-8940.2970600793,-32034.337671437523,-3976.4254855789873
Consumer,Egypt,FY2018,34,24.22888235294118,19.42302385854707,21.7805,12.918750000000001,36.267250000000004,17.575,20.504339101760873,14.2255,8.683250000000001,21.582250000000002,11.836235294117648,32.75414072077608,7.3870000000000005,3.4932499999999997,13.998,6.409,5.785753639455329,6.6995000000000005,2.3057499999999997,10.64025,11.429735294117647,13.009348282064265,8.891,2.70625,14.8765,22.187470588235293,47.59844227631287,19.624000000000002,4.688000000000001,29.93325,5.9687647058823545,40.79314096761195,15.0715,-6.43125,26.756999999999998,37555.98804595662,60490.90748011576,16550.772692835802,3364.949267663963,34067.46999390097,-7168.340476672131,14235.571863283312,-1907.7162717839851,-6590.54213787474,-125.15099116840165,74764.25044413318,109158.94248245524,31350.312075259248,7572.98867311465,69148.99526856012,225154.57864416088,367865.6026794132,81481.99975214049,29601.787164730977,155426.2810428075,63377.647981351474,136995.69817224186,12097.1036396954,1897.906687820315,45035.44940916367,96558.02242292813,164801.36456826216,36280.455515410446,14849.5135277281,83860.8859827356,-13081.720990139107,32862.53369330915,-1693.894439778785,-6335.842772450193,-770.0127377467804
Consumer,Estonia,FY2018,3,30.605,18.724901441663185,25.544,18.0845,40.595,1.727333333333333,26.457461321063203,7.34,-12.888000000000002,19.149,19.313666666666666,12.996036224770826,17.353,10.9105,26.7365,8.978,10.015781979789029,5.689,2.19,14.1215,11.867666666666667,13.146240053930079,7.285,2.92,18.524,15.918666666666667,11.555410921103393,14.039,8.4195,22.478,2.7563333333333335,2.1220174886702092,3.891,1.8370000000000002,4.243,82168.61687441914,88771.69335314058,40883.8198633993,20509.579570682716,123185.25567264564,-299.6816064782704,401.0800562371233,-23.619295683526,-445.223723634465,-16.10833392470358,84061.88465069568,112801.62769811376,8465.765971198,4334.755085579,125990.95487606351,182609.01209172234,203983.6981831141,52099.839701568,38582.054914554,261381.38307381351,38379.559913431665,49305.751985587056,7152.64815069,3576.324075345,57569.3398701475,103064.16303226868,110062.87698919403,35048.087928637,25436.065949283497,146684.222563438,-6552.428066510085,8721.848986752635,-586.939497735621,-9735.87368074941,-386.23816788352804
Consumer,Finland,FY2018,25,36.971039999999995,18.663413690919462,35.195,24.27,50.304,8.701559999999999,6.574201804508286,6.649,3.435,11.787,3.5162400000000003,5.210476425663972,2.185,1.105,5.302,4.77852,4.71422865054295,3.685,1.311,5.363,6.80504,6.5047859271770045,5.504,2.591,9.043,12.65912,19.788888028022193,9.274,2.419,19.983,6.36688,16.81803449709864,1.2,-2.728,10.643,372053.8976799961,647373.5460866027,119591.934123832,42619.8380961385,351364.185482485,-10929.586318430616,26353.01629789353,-2059.60258360347,-4749.84036195708,-270.440935576373,305257.55902536324,723047.657279089,53800.4350757931,16047.629950272,232882.9860078,963879.32575448,1597589.0650177202,367208.60999224,131669.338205,1029975.95592863,273159.7974073933,620263.522662407,96404.8545814,14894.664527903,183993.5882569,417917.9976673873,598374.7921921586,168422.2578257,45803.755433835,371994.5041983,-38096.520856886666,70826.81380711563,-7321.98166189306,-34956.5576116185,-1909.62005601308
Consumer,France,FY2018,84,40.85786904761904,20.53279872126763,35.9615,25.362000000000002,56.48225,9.857690476190477,10.414483354783,8.587,5.31825,15.143,3.0818809523809527,14.840409888291305,3.7105,1.0035,7.451,2.9097857142857144,5.263036153145798,3.4585,1.22225,5.33075,4.634857142857142,9.795831155507475,5.163,1.724,8.688,10.677726190476191,46.36407358596257,9.6785,2.541,17.904249999999998,3.684166666666666,15.516230725424368,3.608,-1.4505,10.11625,2626052.067774399,6787633.742739079,141310.368870485,48941.722960568,919355.9103498155,-48225.21733886013,116288.7689884561,-2491.148698720815,-28206.3907790186,-390.11011749593473,1619885.2242380672,3927311.3222994325,92289.2798989225,20056.8637926105,754698.375318,8993091.929015791,21840316.320108533,527395.546378061,143440.86327821875,3395690.4762053173,2385174.4848572933,7514285.122343932,128478.360417371,20206.73287549975,837667.0021245973,3556615.108369124,8719315.832201138,263375.8873099275,49146.930668208224,1482516.3153969175,-316254.4724138432,711871.7867981676,-13404.7955734368,-200866.99055189374,-3108.5021914707277
Consumer,Germany,FY2018,80,43.734950000000005,20.455644186813085,42.355500000000006,28.7255,52.322,4.1512875,22.2603653469534,8.426,3.47025,13.30775,40.83737500000001,373.8441068987638,3.1550000000000002,0.34725,5.07025,0.37261250000000007,14.130056158322365,2.8979999999999997,0.92875,4.5655,-5.432525,64.98805162489005,4.5485,1.07675,8.684999999999999,11499710.3111375,102211736.9439497,8.5515,1.7305,13.659500000000001,3.2537624999999992,29.476032036742897,2.3745,-4.8775,8.07875,2428855.6754060863,7601625.005758482,125352.51917067199,31128.460263710975,793867.6828889415,-42037.02256083715,153985.96226301824,-1706.6181144370898,-10916.487020317974,-670.7832735530014,2537569.057236412,10182977.734394938,57650.30913081525,12011.641858172425,343865.353754644,16896188.11631987,72646021.88452499,260090.451084021,83001.4884275145,2169873.768956165,6750765.69895787,32925635.89498114,36165.8549351795,5536.512193159837,208268.83441883398,5115402.767766832,18915383.980628666,124181.8267562575,23225.04007090325,1021548.663740865,-580732.3092616841,2288955.1891285437,-11059.73520381105,-95349.31591229324,-1880.09593640867
Consumer,Greece,FY2018,30,35.1824,18.031432292157675,36.4565,20.832250000000002,43.52175,10.680533333333333,19.974367859389744,9.092,6.236750000000001,14.67275,6.873399999999999,20.78831580094934,2.848,0.53,9.126999999999999,2.7723999999999998,3.8315800535375306,2.0105,0.89125,4.3475,3.547266666666667,4.971641854446968,2.586,1.208,5.685499999999999,-4.7379,30.962100304888878,3.182,-3.07625,11.3185,6.041333333333333,20.199180645648863,3.707,-2.46975,9.6225,73742.77291212935,152583.9588123096,8460.742987289275,4145.2224118847325,40542.7513289053,-4782.347591308044,11694.305434097036,-717.639822812373,-1705.3472432854576,-243.7601315406615,72626.3275780921,121702.0803259452,24428.29631076195,11462.921913186176,94784.70547962455,286761.30160567514,490844.57188854594,55169.002169768195,32258.091611292424,239129.8648713705,100165.8492477178,212259.63914455278,16831.92237061775,6835.66664688555,51658.43513325955,132970.10784892985,274965.95371687866,22376.902905888048,6683.389912300705,92578.6357816994,-9660.707758487388,23233.57288892903,-2489.87175017591,-8364.390933730661,-254.53038752155751
Consumer,Hungary,FY2018,1,5.512,0.0,5.512,5.512,5.512,3.333,0.0,3.333,3.333,3.333,1.345,0.0,1.345,1.345,1.345,4.274,0.0,4.274,4.274,4.274,7.156,0.0,7.156,7.156,7.156,21.641,0.0,21.641,21.641,21.641,-1.893,0.0,-1.893,-1.893,-1.893,12908.5219493104,0.0,12908.5219493104,12908.5219493104,12908.5219493104,-211.753460489057,0.0,-211.753460489057,-211.753460489057,-211.753460489057,25882.673962554,0.0,25882.673962554,25882.673962554,25882.673962554,90591.418112122,0.0,90591.418112122,90591.418112122,90591.418112122,42384.274669925,0.0,42384.274669925,42384.274669925,42384.274669925,16877.489319167,0.0,16877.489319167,16877.489319167,16877.489319167,-6065.91034140105,0.0,-6065.91034140105,-6065.91034140105,-6065.91034140105
Consumer,India,FY2018,816,36.578988970588235,21.09420993171493,35.6545,20.92575,49.91675,7.803789215686274,17.08130943120262,8.3735,3.7215000000000003,13.5545,-0.13654534313725497,25.032752245130403,2.4204999999999997,0.324,6.08075,4.135172794117647,7.0433474514507575,3.917,1.4164999999999999,6.95575,5.633780637254902,15.14223382190756,5.333,2.0015,9.8815,5.260573529411763,168.6396506843314,8.816500000000001,1.8407499999999999,17.28375,12.099075980392156,37.01254622662498,8.353000000000002,-1.74675,20.568749999999998,107176.58920233164,758852.3943166615,9605.28058203396,2320.091300207575,43128.736311502755,-4960.875631629432,30706.893809027795,-492.529953233729,-2523.978766400775,-116.16351498704574,83791.98895151584,537986.0231554959,9357.341307236,1747.9430089002976,44248.339327803,283377.0333555093,2026116.70420514,30775.527507270002,8053.540262454182,126910.730760944,75631.46008410516,600730.4114887824,5737.0795413266405,1196.886018502795,31478.454882082,119122.48002617728,710161.9880897854,10854.28326177,2549.4466280145325,52695.830483724996,-15214.087561455699,119499.94969196571,-889.481976258808,-4627.22977714863,-119.42989405260374
Consumer,Indonesia,FY2018,156,26.44390384615385,19.479516376933386,20.192500000000003,12.626000000000001,42.316500000000005,11.356435897435896,12.044299891937118,10.23,4.6395,16.372,0.5027243589743591,17.04849914161696,2.4205,0.01575,6.42475,4.974878205128205,6.930187310473139,3.828,1.051,7.022,7.25153846153846,12.994212416019037,5.214,1.2352500000000002,8.71625,5.493794871794871,38.21939922807995,5.964,0.16225,14.6675,12.74174358974359,25.856468513173166,9.3345,0.28475,18.44425,135417.3389210608,360784.69015344785,25585.70219818455,6544.966615695145,101245.25251876726,-9903.589502230332,22589.753859362463,-2225.48268299372,-9368.713342155885,-643.3383489392232,213457.95444523366,552628.4849567751,58174.150993457995,18213.8950719225,178648.1164205,599772.1967647439,2048046.6804291515,177645.878647691,42769.862228721,437578.24699,178464.69281385757,545747.3079539391,26741.393296976,6930.118612448499,151340.770689726,290963.65921644744,1064410.3459179623,70922.211612452,20521.94913787,221376.727204959,-29843.057308522675,94402.54398412179,-6104.841476519236,-19799.185080092102,-1093.05343561729
Consumer,Ireland,FY2018,9,26.649666666666665,14.770062182972989,21.99,14.599,33.432,9.785333333333334,5.120875359198312,9.809,4.793,13.886,9.433444444444445,15.24939773026471,7.381,2.256,9.128,3.732111111111111,1.4205000249868547,3.577,3.04,4.899,5.548666666666667,2.2331780045486744,5.862,3.464,7.609,9.432444444444446,22.209639589407075,14.209,4.251,15.753,14.019444444444444,44.02274579530478,4.178,1.451,7.562,801945.0298368218,993920.0919302037,598496.41911357,283819.252150231,823465.220499928,-35883.57026854254,43408.577839290265,-13090.9946325943,-35521.2410974931,-11268.8213090746,573580.3704323375,706946.5341309572,201310.968607775,138009.362243935,518543.956185,3592038.0436961637,3685782.8719650116,1650701.85465154,1341147.7411464,3617330.5870645,978191.4124139228,1103701.5650391926,468253.9682535,225178.612296657,917239.0112385,1413083.5004276703,1372369.141422637,866219.372478452,590342.340219035,1819024.7257695,-115846.73145934663,176688.72088867254,-30636.5884311016,-81402.844181755,-13858.4762378507
Consumer,Italy,FY2018,59,47.02161016949154,87.22136700082211,35.463,22.052,47.777,19.66638983050848,65.77271345696558,11.07,5.8055,16.616999999999997,10.104949152542373,40.431747118634526,4.752,0.8574999999999999,8.911999999999999,4.429694915254237,5.490874090689447,4.264,1.5924999999999998,7.1565,6.648966101694916,8.9595723735843,6.267,2.5105,10.6435,17.518305084745766,55.26983741462542,10.284,3.4429999999999996,21.235500000000002,7.302593220338983,25.81436076158861,5.376,-2.879,11.731000000000002,397254.684903335,768294.250744789,67761.3973864677,23537.898866741452,368703.11044376204,-8410.356832192669,19040.981079292185,-1264.81328385282,-6160.50279665567,-267.89182308972795,234380.7030834622,533813.87154625,71980.9640411895,12492.8199474381,209054.8431203795,1104810.6050913604,2252567.8150934866,261707.121567025,102335.69955446,1057779.367879074,321857.18354584184,799391.423656143,64221.433471797,15931.9635889374,271676.207895294,452703.79306606494,885718.6275456138,129307.304772679,38537.294419635204,380714.449239772,-48227.96463576838,99363.63498359585,-6812.98583991307,-38071.3522298835,-1330.772028374
Consumer,Japan,FY2018,743,33.59841318977119,18.62771820388582,28.786,18.798,45.107,8.25028532974428,6.580391330199141,7.214,4.208,11.106,3.423580080753701,7.745816459426951,2.7,1.1195,4.945,3.387079407806191,3.855675061267744,3.117,1.546,4.943,4.118169582772544,18.12085426788402,4.464,2.318,6.904999999999999,5.365749663526245,35.475934243608684,7.118,3.502,12.022,5.693904441453567,17.483085484995488,3.554,-0.11649999999999999,8.383,782354.6004938028,3004074.2668867875,132599.496807574,48749.10603232555,446555.777361409,-4648.307899457071,17573.82079307034,-595.790509176928,-2067.2125242654,-126.6411622087685,753367.1306055448,3033809.783951134,118007.94312,39301.353021999996,438430.73171900003,3422351.750702822,21659773.533152483,414011.200446,148963.27349,1390649.0648420001,837438.3476577904,7736171.47403623,68659.670876,19833.0618655,230712.120042,1437835.2524937512,8077739.240344154,199001.939655,59223.776095,692817.515974,-164691.61882654869,1376472.6418149595,-13271.0964615135,-58364.902077021645,-3452.87681454811
